text,language,class,label,source_id,text_proc,n_chars,n_words,rep_unigram,rep_trigram,is_artifact,detected_lang_raw,detected_lang_conf,detected_lang,is_code_switched,split
"Nígbà míì, ìkórìíra àti àìmọye ìwé tí àwọn èèyàn ní máa ń mú kí àwọn èèyàn má mọ ohun tó tọ́, torí náà, wọ́n lè sọ ohun tí wọ́n bá fẹ́, bó ti wù kí wọ́n ṣe, ó yẹ kí gómìnà fi ojú èèyàn ṣe é láti kìlọ̀ fún àwọn aráàlú nípa ìṣòro tó lè dé bá wọn.",Yoruba,1,Neutral,2358,"Nígbà míì, ìkórìíra àti àìmọye ìwé tí àwọn èèyàn ní máa ń mú kí àwọn èèyàn má mọ ohun tó tọ́, torí náà, wọ́n lè sọ ohun tí wọ́n bá fẹ́, bó ti wù kí wọ́n ṣe, ó yẹ kí gómìnà fi ojú èèyàn ṣe é láti kìlọ̀ fún àwọn aráàlú nípa ìṣòro tó lè dé bá wọn.",244,58,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Mo nírètí pé kòkòrò tó ń pa èèyàn yìí máa dópin láìpẹ́, ó sì máa ń bà mí nínú jẹ́ gan-an.",Yoruba,0,Not Hate,55,"Mo nírètí pé kòkòrò tó ń pa èèyàn yìí máa dópin láìpẹ́, ó sì máa ń bà mí nínú jẹ́ gan-an.",89,21,0.0,0.0,False,yor_Latn,1.0000096559524536,Yoruba,False,train
O jẹ ẹ̀gàn,Yoruba,1,Neutral,1588,O jẹ ẹ̀gàn,10,3,0.0,0.0,False,yor_Latn,0.9256605505943298,Yoruba,False,train
Ẹwà ẹ̀yẹ́,Yoruba,0,Not Hate,1238,Ẹwà ẹ̀yẹ́,9,2,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
Àwọn òṣìṣẹ́ iléèwé máa ń ṣe dáadáa tí ìdílé àtàwọn ọ̀rẹ́ bá sanwó fún àwọn nǹkan tí wọ́n ń ṣe fún wọn.,Yoruba,1,Neutral,1352,Àwọn òṣìṣẹ́ iléèwé máa ń ṣe dáadáa tí ìdílé àtàwọn ọ̀rẹ́ bá sanwó fún àwọn nǹkan tí wọ́n ń ṣe fún wọn.,102,22,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Àwọn ọmọ iléèwé yìí ń ṣe bí ẹni pé àwọn ni àwọn èèyàn tó mọ́gbọ́n dání láyé, tí wọ́n ń fi àtẹ́ lu àwọn ọmọ wọn nítorí pé wọn ò lè ka àwọn ojú ìwé inú ìwé tí kò ní láárí tí wọ́n kọ ní ẹgbẹẹgbẹ̀rún ọdún sẹ́yìn.",Yoruba,2,Hate,1366,"Àwọn ọmọ iléèwé yìí ń ṣe bí ẹni pé àwọn ni àwọn èèyàn tó mọ́gbọ́n dání láyé, tí wọ́n ń fi àtẹ́ lu àwọn ọmọ wọn nítorí pé wọn ò lè ka àwọn ojú ìwé inú ìwé tí kò ní láárí tí wọ́n kọ ní ẹgbẹẹgbẹ̀rún ọdún sẹ́yìn.",208,48,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Kevin Hart sọ pé òun kì í fẹ́ kí ọmọ òun di aláṣekúṣe, tí ọmọ òun bá sì ń ṣeré ilé àwọn ọmọdékùnrin kan, òun á...",Yoruba,0,Not Hate,3703,"Kevin Hart sọ pé òun kì í fẹ́ kí ọmọ òun di aláṣekúṣe, tí ọmọ òun bá sì ń ṣeré ilé àwọn ọmọdékùnrin kan, òun á...",113,26,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Nígbà míì, ìfẹ́ máa ń dà bí ọ̀run, àmọ́ nígbà míì, ó máa ń dùn mí gan-an.",Yoruba,0,Not Hate,1977,"Nígbà míì, ìfẹ́ máa ń dà bí ọ̀run, àmọ́ nígbà míì, ó máa ń dùn mí gan-an.",73,17,0.0,0.0,False,yor_Latn,1.0000091791152954,Yoruba,False,train
"'Àwọn apẹ́ àti àwọn baba, àwọn Mùsùlùmí ló ń dìbò fún Kristiẹni tí ó jẹ́ Mùsùlùmí' látọ̀dọ̀ Buhari",Yoruba,1,Neutral,1126,"Àwọn apẹ́ àti àwọn baba, àwọn Mùsùlùmí ló ń dìbò fún Kristiẹni tí ó jẹ́ Mùsùlùmí' látọ̀dọ̀ Buhari",97,18,0.0,0.0,False,yor_Latn,1.0000076293945312,Yoruba,False,train
Kwara kì í ṣe ẹni tó ń ṣe iṣẹ́ àṣekára.,Yoruba,0,Not Hate,2158,Kwara kì í ṣe ẹni tó ń ṣe iṣẹ́ àṣekára.,39,10,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Ìyá mi, kí ni o ṣe?",Yoruba,0,Not Hate,6636,"Ìyá mi, kí ni o ṣe?",19,6,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
Èèyàn ò lè ṣe ohun tó dáa.,Yoruba,1,Neutral,6295,Èèyàn ò lè ṣe ohun tó dáa.,26,7,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Àwọn ọmọ Hausa kórìíra ohùn BARAWO,☝️ ìdí Atiku...",Yoruba,0,Not Hate,3402,"Àwọn ọmọ Hausa kórìíra ohùn BARAWO,☝️ ìdí Atiku...",50,8,0.0,0.0,False,yor_Latn,0.9999146461486816,Yoruba,False,train
"Oju-ọjọ́ ti ń lọ́wọ́, mo ti ń ṣàníyàn nípa rẹ̀.",Yoruba,0,Not Hate,4570,"Oju-ọjọ́ ti ń lọ́wọ́, mo ti ń ṣàníyàn nípa rẹ̀.",47,10,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"ṣé gbogbo wa lè sọ̀rọ̀ nípa ọ̀rọ̀ òmùgọ̀ yìí tí òmùgọ̀ yìí ṣe fídíò kan ní hausa, tó ń sọ fún wọn pé kí wọ́n bá àwọn ará gúúsù jà, ìdí rèé tí a fi fẹ́ kó ìjọba lọ.",Yoruba,1,Neutral,1711,"ṣé gbogbo wa lè sọ̀rọ̀ nípa ọ̀rọ̀ òmùgọ̀ yìí tí òmùgọ̀ yìí ṣe fídíò kan ní hausa, tó ń sọ fún wọn pé kí wọ́n bá àwọn ará gúúsù jà, ìdí rèé tí a fi fẹ́ kó ìjọba lọ.",163,39,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
Ìbéèrè tó dára gan-an nìyẹn?,Yoruba,0,Not Hate,716,Ìbéèrè tó dára gan-an nìyẹn?,28,5,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
A fẹ́ràn àwọn aṣẹ́wó àti àwọn ọmọ wọn tí wọ́n ń jẹ́ baba-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tà-tà-tà-tàbí-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-,Yoruba,2,Hate,1373,A fẹ́ràn àwọn aṣẹ́wó àti àwọn ọmọ wọn tí wọ́n ń jẹ́ baba-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tàbí-tà-tà-tà-tàbí-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-tà-,979,13,0.0,0.0,False,nan_Latn,0.9609266519546508,Other,True,train
O lè máa ṣe ìgbéraga nípa agbára rẹ láti ní àjọṣe pẹ̀lú...,Yoruba,0,Not Hate,404,O lè máa ṣe ìgbéraga nípa agbára rẹ láti ní àjọṣe pẹ̀lú...,58,12,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Kòkòrò yìí kò ń dín kù rárá, nítorí pé, bí o bá ń gbọ́ ọ̀rọ̀ tí Trump ń sọ nípa chlorokine, gbogbo irọ́ àti ìrètí èké ni.",Yoruba,1,Neutral,4006,"Kòkòrò yìí kò ń dín kù rárá, nítorí pé, bí o bá ń gbọ́ ọ̀rọ̀ tí Trump ń sọ nípa chlorokine, gbogbo irọ́ àti ìrètí èké ni.",121,27,0.0,0.0,False,yor_Latn,1.0000097751617432,Yoruba,False,train
Ẹ mú ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀ ẹ̀yìn ẹ̀ ẹ̀ ẹ̀yìń ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀ ẹ̀ ẹ̀yìń ẹ̀yìn ẹ̀ ẹ̀yìn,Yoruba,1,Neutral,2323,Ẹ mú ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀ ẹ̀yìn ẹ̀ ẹ̀ ẹ̀yìń ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀yìn ẹ̀yìn ẹ̀ ẹ̀ ẹ̀ ẹ̀yìń ẹ̀yìn ẹ̀ ẹ̀yìn,946,166,0.7349397590361446,0.9634146341463414,True,yor_Latn,0.9997074604034424,Yoruba,False,train
Ṣé àwọn èèyàn ṣì ń jẹ sardines?,Yoruba,0,Not Hate,3750,Ṣé àwọn èèyàn ṣì ń jẹ sardines?,31,7,0.0,0.0,False,yor_Latn,1.0000048875808716,Yoruba,False,train
Àkókò tí àwọn ọmọ ìjọ Ọlọ́run bá wà yóò dára gan-an.,Yoruba,0,Not Hate,4500,Àkókò tí àwọn ọmọ ìjọ Ọlọ́run bá wà yóò dára gan-an.,52,11,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
Àwọn olùṣọ́ àgùntàn Fulani tí ń fi ẹ̀rù ba ìpínlẹ̀ Enugu láàárín Olo ní àgbègbè ìjọba àdúgbò Ezeagu àti Umulokpa ní Uzo-Uwani LGA. àti apc pẹ̀lú ààrẹ wọn tí wọ́n yàn tí kò wúlò kò ní sọ ọ̀rọ̀ kan sí i Ka siwaju ní:... LINK,Yoruba,2,Hate,435,Àwọn olùṣọ́ àgùntàn Fulani tí ń fi ẹ̀rù ba ìpínlẹ̀ Enugu láàárín Olo ní àgbègbè ìjọba àdúgbò Ezeagu àti Umulokpa ní Uzo-Uwani LGA. àti apc pẹ̀lú ààrẹ wọn tí wọ́n yàn tí kò wúlò kò ní sọ ọ̀rọ̀ kan sí i Ka siwaju ní:...,217,44,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Mo rí i pé o jẹ́ ẹni tí kò láyọ̀ tó ń rò pé o lè sọ ohun yòówù tó bá ti jáde nínú ẹnu rẹ tí kò dáa, ipob ṣe gbogbo èyí n gbogbo wa mọ̀ pé ó ti bẹ̀rẹ̀ n ìdí fún un n níhìn-ín a ti ń gbìyànjú láti tẹ obi lọ sí àtẹ̀síwájú n ìdí míì tá ò fi ń gbọ́ bíáfírà báyìí, o fẹ́ ṣàkóso lórí ọgbà ẹranko?",Yoruba,1,Neutral,1986,"Mo rí i pé o jẹ́ ẹni tí kò láyọ̀ tó ń rò pé o lè sọ ohun yòówù tó bá ti jáde nínú ẹnu rẹ tí kò dáa, ipob ṣe gbogbo èyí n gbogbo wa mọ̀ pé ó ti bẹ̀rẹ̀ n ìdí fún un n níhìn-ín a ti ń gbìyànjú láti tẹ obi lọ sí àtẹ̀síwájú n ìdí míì tá ò fi ń gbọ́ bíáfírà báyìí, o fẹ́ ṣàkóso lórí ọgbà ẹranko?",289,73,0.0,0.0,False,yor_Latn,1.0000098943710327,Yoruba,False,train
"Àbí, bí àwọn ọ̀daràn tí wọ́n ń pè ní olùṣọ́ àgùntàn bá ń bá a lọ láti máa hùwà ibi ní ìlà oòrùn, ẹ ò ní fi ESN sílẹ̀ láìní ohun mìíràn ju pé kí ẹ pa wọn bí àyẹ̀.",Yoruba,2,Hate,2483,"Àbí, bí àwọn ọ̀daràn tí wọ́n ń pè ní olùṣọ́ àgùntàn bá ń bá a lọ láti máa hùwà ibi ní ìlà oòrùn, ẹ ò ní fi ESN sílẹ̀ láìní ohun mìíràn ju pé kí ẹ pa wọn bí àyẹ̀.",161,40,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
NP - gbé e sókè,Yoruba,0,Not Hate,168,NP - gbé e sókè,15,5,0.0,0.0,False,yor_Latn,0.9284721612930298,Yoruba,False,train
Àwọn ará gúúsù tí wọ́n jẹ́ kristẹni tàbí àwọn músùlùmí tàbí àwọn tó ń ṣe iṣẹ́ juju tí wọ́n ń ṣe ní oríṣiríṣi ìgbìmọ̀ APCPDP ni àwọn olè tó ń fi ìtara ṣe iṣẹ́ ìsìn wọn fún àwọn alágbára tó ń ṣe ìwà ipá yìí tí wọ́n ń pe ara wọn ní olóṣèlú alágbára àti aṣáájú ọlọ́run yóò dá wọn lẹ́jọ́ láìpẹ́,Yoruba,2,Hate,4504,Àwọn ará gúúsù tí wọ́n jẹ́ kristẹni tàbí àwọn músùlùmí tàbí àwọn tó ń ṣe iṣẹ́ juju tí wọ́n ń ṣe ní oríṣiríṣi ìgbìmọ̀ APCPDP ni àwọn olè tó ń fi ìtara ṣe iṣẹ́ ìsìn wọn fún àwọn alágbára tó ń ṣe ìwà ipá yìí tí wọ́n ń pe ara wọn ní olóṣèlú alágbára àti aṣáájú ọlọ́run yóò dá wọn lẹ́jọ́ láìpẹ́,289,62,0.0,0.0666666666666666,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Ohun tí o kọ́ nínú àwòrán rẹ̀ ni pé, bí ó bá tiẹ̀ jẹ́ òtítọ́, ó túmọ̀ sí pé màlúù náà ti ṣáájú yín nítorí pé àwọn ará gúúsù ní ọpọlọ ẹlẹ́dẹ̀, torí náà, a sàn ju yín lọ.",Yoruba,2,Hate,4310,"Ohun tí o kọ́ nínú àwòrán rẹ̀ ni pé, bí ó bá tiẹ̀ jẹ́ òtítọ́, ó túmọ̀ sí pé màlúù náà ti ṣáájú yín nítorí pé àwọn ará gúúsù ní ọpọlọ ẹlẹ́dẹ̀, torí náà, a sàn ju yín lọ.",168,39,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"Ẹnikẹni ti o ba ni Dey vex, ki o si pe awọn Jude lati wa ni wọn IG Live ṣe wọn ara wọn ijomitoro ẹnikan fun awọn eniyan ni anfani lati gbọ awọn miiran ẹgbẹ, o jẹ tun a isoro fun wa eniyan.",Yoruba,1,Neutral,2348,"Ẹnikẹni ti o ba ni Dey vex, ki o si pe awọn Jude lati wa ni wọn IG Live ṣe wọn ara wọn ijomitoro ẹnikan fun awọn eniyan ni anfani lati gbọ awọn miiran ẹgbẹ, o jẹ tun a isoro fun wa eniyan.",188,43,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"má ṣe láyọ̀ tó o bá fi ọmọbìnrin kan sílẹ̀, ẹnì kan tún fi ọ̀rẹ́bìnrin rẹ tuntun sílẹ̀.",Yoruba,1,Neutral,2023,"má ṣe láyọ̀ tó o bá fi ọmọbìnrin kan sílẹ̀, ẹnì kan tún fi ọ̀rẹ́bìnrin rẹ tuntun sílẹ̀.",87,18,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
"kò sí ẹni tó fẹ́ kí orí rẹ̀ di òfìfo. ó gbọ́dọ̀ kọ́ bí a ṣe ń bọ̀wọ̀ fún àwọn èèyàn. ó lè ṣe àríwísí níwọ̀n bí ó ti sọ pé òun náà jẹ́ pásítò. èrò yìí nípa ""jẹ́ ẹni tí ó bẹ̀rù àti ẹni tí kò ní agbára nítorí pé Kristẹni ni ó jẹ́ ìdí tí àwọn apaniyan pàápàá fi ń ní ìgboyà láti pa àwọn kristẹni run. ǹjẹ́ o ti gbọ́ nípa ""ìwàásù ilẹ̀ yúróòpù?""",Yoruba,1,Neutral,1958,"kò sí ẹni tó fẹ́ kí orí rẹ̀ di òfìfo. ó gbọ́dọ̀ kọ́ bí a ṣe ń bọ̀wọ̀ fún àwọn èèyàn. ó lè ṣe àríwísí níwọ̀n bí ó ti sọ pé òun náà jẹ́ pásítò. èrò yìí nípa ""jẹ́ ẹni tí ó bẹ̀rù àti ẹni tí kò ní agbára nítorí pé Kristẹni ni ó jẹ́ ìdí tí àwọn apaniyan pàápàá fi ń ní ìgboyà láti pa àwọn kristẹni run. ǹjẹ́ o ti gbọ́ nípa ""ìwàásù ilẹ̀ yúróòpù?""",339,77,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
Àwọn olùṣọ́ àgùntàn Biafra tí kò mọ nǹkan kan...,Yoruba,2,Hate,2470,Àwọn olùṣọ́ àgùntàn Biafra tí kò mọ nǹkan kan...,48,9,0.0,0.0,False,yor_Latn,1.0000038146972656,Yoruba,False,train
A mọ̀ pé o nífẹ̀ẹ́ ara rẹ. *,Yoruba,0,Not Hate,4460,A mọ̀ pé o nífẹ̀ẹ́ ara rẹ. *,28,8,0.0,0.0,False,yor_Latn,1.0000096559524536,Yoruba,False,train
"àwọn igbos ló mú kí gbogbo ìwà àìlófin tó wáyé ní nàìjíríà, ilé iṣẹ́ tí wọ́n ń ṣe àwọn ọmọdé dé ibi tí wọ́n ti ń ta oògùn olóró, àwọn tó ń gbé ìbọn jáde.",Yoruba,2,Hate,3536,"àwọn igbos ló mú kí gbogbo ìwà àìlófin tó wáyé ní nàìjíríà, ilé iṣẹ́ tí wọ́n ń ṣe àwọn ọmọdé dé ibi tí wọ́n ti ń ta oògùn olóró, àwọn tó ń gbé ìbọn jáde.",153,35,0.0,0.0,False,yor_Latn,1.0000100135803225,Yoruba,False,train
O wọ beret ni Naijiria... ọmọbìnrin: Ọkùnrin: Ọ̀dọ́: Ẹ̀sìn ♂️,Yoruba,0,Not Hate,172,O wọ beret ni Naijiria... ọmọbìnrin: Ọkùnrin: Ọ̀dọ́: Ẹ̀sìn ♂️,61,10,0.0,0.0,False,yor_Latn,0.9987472891807556,Yoruba,False,train
"ṣé a gbọ́dọ̀ bẹ̀rẹ̀ sí ka iye àwọn olùkọ́ tí ronaldo ti yọ̀? ole? benitez? mourinho? 😂😂nítorí pé, mési ti gba àmì ẹ̀yẹ fún onírúurú irú àwọn olùkọ́ tó ń ṣe àṣeyọrí bíi koeman àti valverde. kì í ṣe ronaldo àtàwọn àdáǹdè rẹ̀ tí wọ́n ń gba ẹyẹ ẹyẹ ìbí bí copa itália. 😂😂",Yoruba,1,Neutral,3039,"ṣé a gbọ́dọ̀ bẹ̀rẹ̀ sí ka iye àwọn olùkọ́ tí ronaldo ti yọ̀? ole? benitez? mourinho? 😂😂nítorí pé, mési ti gba àmì ẹ̀yẹ fún onírúurú irú àwọn olùkọ́ tó ń ṣe àṣeyọrí bíi koeman àti valverde. kì í ṣe ronaldo àtàwọn àdáǹdè rẹ̀ tí wọ́n ń gba ẹyẹ ẹyẹ ìbí bí copa itália. 😂😂",267,54,0.0185185185185185,0.0,False,yor_Latn,1.0000098943710327,Yoruba,False,train
Èèyàn òmùgọ̀ yẹn sọ pé òun nìkan ló wà kí wọ́n tó wá sọ fún un pé kó wá.,Yoruba,1,Neutral,4136,Èèyàn òmùgọ̀ yẹn sọ pé òun nìkan ló wà kí wọ́n tó wá sọ fún un pé kó wá.,72,19,0.0,0.0,False,yor_Latn,0.9999592304229736,Yoruba,False,train
: 'A lè ṣe ohun kan tí kò tọ́' ...,Yoruba,1,Neutral,2137,A lè ṣe ohun kan tí kò tọ́' ...,31,9,0.0,0.0,False,yor_Latn,1.0000098943710327,Yoruba,False,train
